id,comercio,delta_predicho,fecha_ultimo,fecha_proximo_gasto
cef027105f3025f7365b1ced0696d775f8a677f8,AMAZON PRIME,30.216327018665726,2023-01-06,2023-02-05
cef027105f3025f7365b1ced0696d775f8a677f8,CINEPOLIS,19.75534354142865,2022-12-20,2023-01-09
cef027105f3025f7365b1ced0696d775f8a677f8,CRUNCHYROLL,30.430335617381967,2023-01-22,2023-02-21
cef027105f3025f7365b1ced0696d775f8a677f8,DIDI,4.037595168538903,2022-08-30,2022-09-03
cef027105f3025f7365b1ced0696d775f8a677f8,DIDI FOOD,5.607638328869874,2022-12-15,2022-12-21
cef027105f3025f7365b1ced0696d775f8a677f8,DIDI RIDES,3.450013902530026,2023-01-28,2023-01-31
cef027105f3025f7365b1ced0696d775f8a677f8,DIDIFOOD,31.028537293086362,2023-01-19,2023-02-19
cef027105f3025f7365b1ced0696d775f8a677f8,FARMACIAS GUADALAJARA,96.0,2022-06-04,2022-09-08
cef027105f3025f7365b1ced0696d775f8a677f8,FARMACIAS SIMILARES,57.0,2023-01-04,2023-03-02
cef027105f3025f7365b1ced0696d775f8a677f8,HEB,132.0,2022-08-08,2022-12-18
cef027105f3025f7365b1ced0696d775f8a677f8,MELIMAS,29.907657343127223,2023-01-18,2023-02-17
cef027105f3025f7365b1ced0696d775f8a677f8,MERCADO PAGO,22.219894934415745,2022-12-28,2023-01-19
cef027105f3025f7365b1ced0696d775f8a677f8,NAYAX,-0.9393923964694122,2022-10-08,2022-10-07
cef027105f3025f7365b1ced0696d775f8a677f8,NETFLIX,30.07319246134168,2023-01-23,2023-02-22
cef027105f3025f7365b1ced0696d775f8a677f8,OXXO,4.554310981240743,2023-01-12,2023-01-17
cef027105f3025f7365b1ced0696d775f8a677f8,SMART,34.666666666666664,2022-10-14,2022-11-18
cef027105f3025f7365b1ced0696d775f8a677f8,SORIANA,58.753161281736965,2023-01-03,2023-03-03
cef027105f3025f7365b1ced0696d775f8a677f8,SPOTIFY,27.937329744006785,2023-01-27,2023-02-24
cef027105f3025f7365b1ced0696d775f8a677f8,STARBUCKS,36.427117436648324,2022-08-23,2022-09-28
cef027105f3025f7365b1ced0696d775f8a677f8,TELCEL,24.99581305477394,2023-01-18,2023-02-12
cef027105f3025f7365b1ced0696d775f8a677f8,TOTALPLAY,24.5187547538358,2023-01-15,2023-02-09
cef027105f3025f7365b1ced0696d775f8a677f8,UBER,18.0,2022-06-01,2022-06-19
cf6a5919385420851cd022787b7f73ec1e11e494,7 ELEVEN,7.0,2022-01-29,2022-02-05
cf6a5919385420851cd022787b7f73ec1e11e494,AMAZON,2.8958107065137435,2023-01-28,2023-01-31
cf6a5919385420851cd022787b7f73ec1e11e494,AMAZON PRIME,27.811229363553927,2023-01-06,2023-02-03
cf6a5919385420851cd022787b7f73ec1e11e494,AT&T,7.990431160289672,2022-12-02,2022-12-10
cf6a5919385420851cd022787b7f73ec1e11e494,CANVA,30.280099420862065,2023-01-22,2023-02-21
cf6a5919385420851cd022787b7f73ec1e11e494,FARMACIAS GUADALAJARA,8.08427210978106,2023-01-03,2023-01-11
cf6a5919385420851cd022787b7f73ec1e11e494,MERCADO PAGO,35.026270633732516,2023-01-13,2023-02-17
cf6a5919385420851cd022787b7f73ec1e11e494,NETFLIX,29.487263339669205,2023-01-03,2023-02-01
cf6a5919385420851cd022787b7f73ec1e11e494,OXXO,6.983823827072536,2022-12-30,2023-01-06
cf6a5919385420851cd022787b7f73ec1e11e494,PARCO,-9.235017620158503,2023-01-07,2022-12-29
cf6a5919385420851cd022787b7f73ec1e11e494,SHEIN,78.12602008645783,2022-12-22,2023-03-10
cf6a5919385420851cd022787b7f73ec1e11e494,SPOTIFY,30.07319246134168,2023-01-09,2023-02-08
cf6a5919385420851cd022787b7f73ec1e11e494,STARBUCKS,84.5,2022-12-13,2023-03-07
cf6a5919385420851cd022787b7f73ec1e11e494,TELMEX,27.5,2022-12-29,2023-01-26
cfa55d7d336bca9ae4d827398a84be57077f112b,7 ELEVEN,67.5,2022-07-21,2022-09-27
cfa55d7d336bca9ae4d827398a84be57077f112b,AMAZON,16.585482450385364,2023-01-05,2023-01-22
cfa55d7d336bca9ae4d827398a84be57077f112b,AMAZON PRIME,30.216327018665726,2022-12-31,2023-01-30
cfa55d7d336bca9ae4d827398a84be57077f112b,CFE,91.5,2023-01-09,2023-04-11
cfa55d7d336bca9ae4d827398a84be57077f112b,CHEDRAUI,9.350345953933369,2023-01-25,2023-02-03
cfa55d7d336bca9ae4d827398a84be57077f112b,CINEPOLIS,59.333333333333336,2022-07-23,2022-09-20
cfa55d7d336bca9ae4d827398a84be57077f112b,COPPEL,25.183356134689856,2023-01-15,2023-02-09
cfa55d7d336bca9ae4d827398a84be57077f112b,DIDI,12.88719996637196,2022-06-09,2022-06-22
cfa55d7d336bca9ae4d827398a84be57077f112b,DIDI FOOD,17.0,2022-02-19,2022-03-08
cfa55d7d336bca9ae4d827398a84be57077f112b,FARMACIAS DEL AHORRO,15.086429994980325,2023-01-16,2023-01-31
cfa55d7d336bca9ae4d827398a84be57077f112b,FARMACIAS GUADALAJARA,15.43941727318998,2022-11-24,2022-12-09
cfa55d7d336bca9ae4d827398a84be57077f112b,FARMACIAS SIMILARES,32.5,2022-06-11,2022-07-13
cfa55d7d336bca9ae4d827398a84be57077f112b,GOOGLE,55.0,2022-05-21,2022-07-15
cfa55d7d336bca9ae4d827398a84be57077f112b,LIVERPOOL,91.44611568534239,2022-11-02,2023-02-01
cfa55d7d336bca9ae4d827398a84be57077f112b,MAX,27.5,2023-01-08,2023-02-05
cfa55d7d336bca9ae4d827398a84be57077f112b,MELIMAS,29.048506771762572,2023-01-19,2023-02-17
cfa55d7d336bca9ae4d827398a84be57077f112b,MERCADO PAGO,5.648792285422483,2023-01-23,2023-01-29
cfa55d7d336bca9ae4d827398a84be57077f112b,MERCADOPAGO,24.116359717695524,2022-11-28,2022-12-22
cfa55d7d336bca9ae4d827398a84be57077f112b,MICROSOFT,30.20132258953342,2023-01-08,2023-02-07
cfa55d7d336bca9ae4d827398a84be57077f112b,OXXO,9.766113017258771,2023-01-01,2023-01-11
cfa55d7d336bca9ae4d827398a84be57077f112b,PARCO,6.786387882167084,2022-12-21,2022-12-28
cfa55d7d336bca9ae4d827398a84be57077f112b,RAPPI,60.53570667761235,2022-12-27,2023-02-26
cfa55d7d336bca9ae4d827398a84be57077f112b,SAMS CLUB,12.906317802202254,2023-01-21,2023-02-03
cfa55d7d336bca9ae4d827398a84be57077f112b,SORIANA,10.25074679623281,2023-01-01,2023-01-11
cfa55d7d336bca9ae4d827398a84be57077f112b,SUPERCENTER,54.39088516518455,2022-12-14,2023-02-06
cfa55d7d336bca9ae4d827398a84be57077f112b,UBER,1.235044120837964,2022-06-16,2022-06-17
cfa55d7d336bca9ae4d827398a84be57077f112b,WAL-MART,81.0,2022-08-16,2022-11-05
cfa55d7d336bca9ae4d827398a84be57077f112b,WALMART,11.0,2022-08-21,2022-09-01
d04a6f50792e6f3b35cefa853015bafbf66ba2e4,ALSUPER,37.86031783212266,2023-01-19,2023-02-26
d04a6f50792e6f3b35cefa853015bafbf66ba2e4,AMAZON,3.6345615050016953,2023-01-15,2023-01-19
d04a6f50792e6f3b35cefa853015bafbf66ba2e4,AMAZON PRIME,30.07319246134168,2023-01-17,2023-02-16
d04a6f50792e6f3b35cefa853015bafbf66ba2e4,APPLE,1.4685288721693526,2023-01-30,2023-01-31
d04a6f50792e6f3b35cefa853015bafbf66ba2e4,CALIENTE,0.0,2022-05-22,2022-05-22
d04a6f50792e6f3b35cefa853015bafbf66ba2e4,CFE,41.0,2022-08-20,2022-09-30
d04a6f50792e6f3b35cefa853015bafbf66ba2e4,CINEPOLIS,299.0,2023-01-11,2023-11-06
d04a6f50792e6f3b35cefa853015bafbf66ba2e4,COSTCO GAS,14.666666666666666,2022-12-28,2023-01-12
d04a6f50792e6f3b35cefa853015bafbf66ba2e4,DIDI,3.0,2022-01-18,2022-01-21
d04a6f50792e6f3b35cefa853015bafbf66ba2e4,DIDI FOOD,29.388844517276816,2022-11-13,2022-12-12
d04a6f50792e6f3b35cefa853015bafbf66ba2e4,DIDI RIDES,30.88339671620931,2022-11-23,2022-12-24
d04a6f50792e6f3b35cefa853015bafbf66ba2e4,DIDIFOOD,23.666666666666668,2022-03-31,2022-04-24
d04a6f50792e6f3b35cefa853015bafbf66ba2e4,DISNEY PLUS,31.0,2023-01-09,2023-02-09
d04a6f50792e6f3b35cefa853015bafbf66ba2e4,FARMACIAS GUADALAJARA,100.0,2023-01-09,2023-04-19
d04a6f50792e6f3b35cefa853015bafbf66ba2e4,HEB,37.080536418065094,2022-11-24,2022-12-31
d04a6f50792e6f3b35cefa853015bafbf66ba2e4,LIVERPOOL,56.25,2022-08-26,2022-10-21
d04a6f50792e6f3b35cefa853015bafbf66ba2e4,MERCADO PAGO,14.126122467914197,2023-01-07,2023-01-21
d04a6f50792e6f3b35cefa853015bafbf66ba2e4,NETFLIX,13.605177254701438,2023-01-11,2023-01-25
d04a6f50792e6f3b35cefa853015bafbf66ba2e4,OXXO,37.75,2022-08-03,2022-09-10
d04a6f50792e6f3b35cefa853015bafbf66ba2e4,RAPPI,11.872532849658077,2023-01-25,2023-02-06
d04a6f50792e6f3b35cefa853015bafbf66ba2e4,SAMS CLUB,29.681521002352294,2022-10-10,2022-11-09
d04a6f50792e6f3b35cefa853015bafbf66ba2e4,STARBUCKS,90.25,2023-01-09,2023-04-09
d04a6f50792e6f3b35cefa853015bafbf66ba2e4,TELCEL,27.574416459657463,2022-12-26,2023-01-23
d04a6f50792e6f3b35cefa853015bafbf66ba2e4,TELMEX,34.52134277398566,2023-01-24,2023-02-28
d04a6f50792e6f3b35cefa853015bafbf66ba2e4,TEMU,132.0,2022-08-10,2022-12-20
d04a6f50792e6f3b35cefa853015bafbf66ba2e4,UBER,9.824229093459067,2022-12-27,2023-01-06
d05b7fff58d35bb72b40d33223ed02b4d9d22f51,AMAZON,1.0,2022-09-28,2022-09-29
d05b7fff58d35bb72b40d33223ed02b4d9d22f51,CFE,46.92078018020865,2023-01-04,2023-02-20
d05b7fff58d35bb72b40d33223ed02b4d9d22f51,CRUNCHYROLL,24.754978023587412,2023-01-25,2023-02-19
d05b7fff58d35bb72b40d33223ed02b4d9d22f51,DIDI FOOD,15.0,2022-03-30,2022-04-14
d05b7fff58d35bb72b40d33223ed02b4d9d22f51,FARMACIAS GUADALAJARA,50.491539340894626,2022-11-26,2023-01-15
d05b7fff58d35bb72b40d33223ed02b4d9d22f51,GOOGLE ONE,30.44923312056761,2023-01-21,2023-02-20
d05b7fff58d35bb72b40d33223ed02b4d9d22f51,MELIMAS,29.85157251506418,2022-09-21,2022-10-21
d05b7fff58d35bb72b40d33223ed02b4d9d22f51,MERCADO PAGO,3.415710263880977,2023-01-29,2023-02-01
d05b7fff58d35bb72b40d33223ed02b4d9d22f51,MERCADOPAGO,273.0,2022-10-10,2023-07-10
d05b7fff58d35bb72b40d33223ed02b4d9d22f51,MICROSOFT,0.0,2022-02-26,2022-02-26
d05b7fff58d35bb72b40d33223ed02b4d9d22f51,OXXO,6.559019846398986,2023-01-28,2023-02-04
d05b7fff58d35bb72b40d33223ed02b4d9d22f51,RAPPI,23.75,2022-08-16,2022-09-09
d05b7fff58d35bb72b40d33223ed02b4d9d22f51,SAMS CLUB,0.0,2022-01-31,2022-01-31
d05b7fff58d35bb72b40d33223ed02b4d9d22f51,SPOTIFY,29.5,2022-03-30,2022-04-29
d05b7fff58d35bb72b40d33223ed02b4d9d22f51,TELCEL,22.517750294064246,2022-10-17,2022-11-09
d05b7fff58d35bb72b40d33223ed02b4d9d22f51,TOTALPLAY,34.3337682371821,2023-01-15,2023-02-18
d05b7fff58d35bb72b40d33223ed02b4d9d22f51,UBER,9.955701869972442,2023-01-29,2023-02-08
d05b7fff58d35bb72b40d33223ed02b4d9d22f51,UBER EATS,176.5,2023-01-26,2023-07-21
d076b085d54d60953c594dd9bd372c0dc84222f1,AMAZON,10.543926401091833,2022-09-16,2022-09-27
d076b085d54d60953c594dd9bd372c0dc84222f1,DIDI,4.909493201278217,2022-04-18,2022-04-23
d076b085d54d60953c594dd9bd372c0dc84222f1,DIDI FOOD,94.0,2022-11-28,2023-03-02
d076b085d54d60953c594dd9bd372c0dc84222f1,DIDI RIDES,6.134154651804164,2022-04-21,2022-04-27
d076b085d54d60953c594dd9bd372c0dc84222f1,FARMACIAS GUADALAJARA,70.33333333333333,2022-09-15,2022-11-24
d076b085d54d60953c594dd9bd372c0dc84222f1,GOOGLE ONE,48.25,2023-01-20,2023-03-09
d076b085d54d60953c594dd9bd372c0dc84222f1,GOOGLE YOUTUBEPREMIUM,28.75474659392374,2023-01-01,2023-01-30
d076b085d54d60953c594dd9bd372c0dc84222f1,LIVERPOOL,76.5,2022-06-16,2022-08-31
d076b085d54d60953c594dd9bd372c0dc84222f1,NETFLIX,29.979201016589048,2023-01-05,2023-02-04
d076b085d54d60953c594dd9bd372c0dc84222f1,SORIANA,48.04581207186023,2023-01-03,2023-02-20
d076b085d54d60953c594dd9bd372c0dc84222f1,SPOTIFY,30.07319246134168,2023-01-23,2023-02-22
d076b085d54d60953c594dd9bd372c0dc84222f1,STARBUCKS,54.75,2022-11-16,2023-01-10
d076b085d54d60953c594dd9bd372c0dc84222f1,TOTAL PLAY,30.07319246134168,2023-01-28,2023-02-27
d076b085d54d60953c594dd9bd372c0dc84222f1,UBER,3.0816759362782524,2023-01-15,2023-01-18
d076b085d54d60953c594dd9bd372c0dc84222f1,UBER EATS,27.0,2022-12-13,2023-01-09
d076b085d54d60953c594dd9bd372c0dc84222f1,WALMART,41.183110485221505,2022-12-07,2023-01-17
d086632b1bcbd27e4f05b991dcebbaefee31131d,7 ELEVEN,126.0,2023-01-15,2023-05-21
d086632b1bcbd27e4f05b991dcebbaefee31131d,ADOBE,29.986450608145677,2023-01-06,2023-02-05
d086632b1bcbd27e4f05b991dcebbaefee31131d,AMAZON,18.77878851192329,2023-01-25,2023-02-13
d086632b1bcbd27e4f05b991dcebbaefee31131d,AMAZON PRIME,39.077260338285036,2023-01-26,2023-03-06
d086632b1bcbd27e4f05b991dcebbaefee31131d,APPLE,27.820165994028,2023-01-30,2023-02-27
d086632b1bcbd27e4f05b991dcebbaefee31131d,CINEPOLIS,19.0,2022-03-17,2022-04-05
d086632b1bcbd27e4f05b991dcebbaefee31131d,CRUNCHYROLL,28.45749486589212,2023-01-11,2023-02-08
d086632b1bcbd27e4f05b991dcebbaefee31131d,FACEBOOK,12.666666666666666,2022-02-26,2022-03-11
d086632b1bcbd27e4f05b991dcebbaefee31131d,FARMACIAS DEL AHORRO,-37.98377118718547,2022-10-18,2022-09-10
d086632b1bcbd27e4f05b991dcebbaefee31131d,GOOGLE ONE,25.15555298086776,2023-01-19,2023-02-13
d086632b1bcbd27e4f05b991dcebbaefee31131d,GOOGLE YOUTUBEPREMIUM,31.0,2023-01-11,2023-02-11
d086632b1bcbd27e4f05b991dcebbaefee31131d,LIVERPOOL,28.333333333333332,2022-06-09,2022-07-07
d086632b1bcbd27e4f05b991dcebbaefee31131d,MICROSOFT,3.0,2022-02-03,2022-02-06
d086632b1bcbd27e4f05b991dcebbaefee31131d,SORIANA,53.5,2022-09-07,2022-10-31
d086632b1bcbd27e4f05b991dcebbaefee31131d,SPOTIFY,25.72566306371385,2023-01-06,2023-02-01
d086632b1bcbd27e4f05b991dcebbaefee31131d,TELCEL,18.684001696506538,2023-01-21,2023-02-09
d086632b1bcbd27e4f05b991dcebbaefee31131d,TOTAL PLAY,18.902976312501014,2023-01-10,2023-01-29
d086632b1bcbd27e4f05b991dcebbaefee31131d,TOTALPLAY,32.333333333333336,2022-05-21,2022-06-22
d086632b1bcbd27e4f05b991dcebbaefee31131d,UBER,41.75,2022-08-01,2022-09-12
d086632b1bcbd27e4f05b991dcebbaefee31131d,UBER EATS,9.651369066512373,2022-08-17,2022-08-27
d086632b1bcbd27e4f05b991dcebbaefee31131d,WALMART,115.5,2022-12-08,2023-04-03
d1102cac569a5d0e3925f52aea1748056db31088,7 ELEVEN,70.0,2023-01-05,2023-03-16
d1102cac569a5d0e3925f52aea1748056db31088,ATT,95.0,2022-10-14,2023-01-17
d1102cac569a5d0e3925f52aea1748056db31088,CARLS JR,12.0,2022-04-16,2022-04-28
d1102cac569a5d0e3925f52aea1748056db31088,CFE,76.25,2022-12-08,2023-02-22
d1102cac569a5d0e3925f52aea1748056db31088,CINEPOLIS,37.063735328280934,2023-01-15,2023-02-21
d1102cac569a5d0e3925f52aea1748056db31088,COPPEL,2.75,2022-08-18,2022-08-21
d1102cac569a5d0e3925f52aea1748056db31088,DIDI,5.407637686634844,2022-09-02,2022-09-07
d1102cac569a5d0e3925f52aea1748056db31088,DIDI RIDES,2.8933816421662444,2023-01-27,2023-01-30
d1102cac569a5d0e3925f52aea1748056db31088,FARMACIAS GUADALAJARA,19.98786588013573,2023-01-27,2023-02-16
d1102cac569a5d0e3925f52aea1748056db31088,FARMACIAS SIMILARES,22.09396378939526,2022-12-09,2022-12-31
d1102cac569a5d0e3925f52aea1748056db31088,HEB,14.987931005029285,2023-01-28,2023-02-12
d1102cac569a5d0e3925f52aea1748056db31088,MI ATT,31.0,2022-12-12,2023-01-12
d1102cac569a5d0e3925f52aea1748056db31088,MICROSOFT,23.00127958428417,2023-01-03,2023-01-26
d1102cac569a5d0e3925f52aea1748056db31088,OXXO,2.9292972691044277,2023-01-29,2023-02-01
d1102cac569a5d0e3925f52aea1748056db31088,SORIANA,86.66666666666667,2022-12-11,2023-03-08
d1102cac569a5d0e3925f52aea1748056db31088,SPOTIFY,30.07319246134168,2023-01-09,2023-02-08
d1102cac569a5d0e3925f52aea1748056db31088,TELCEL,11.686264353456647,2022-06-27,2022-07-09
d1102cac569a5d0e3925f52aea1748056db31088,UBER,3.4220087618116164,2023-01-27,2023-01-30
d1102cac569a5d0e3925f52aea1748056db31088,WALMART,26.438510435724375,2022-12-19,2023-01-14
d12a58b2964be79458dd266c7140da4926729178,AMAZON,0.0,2022-08-26,2022-08-26
d12a58b2964be79458dd266c7140da4926729178,APPLE,3.9904855329864586,2023-01-29,2023-02-02
d12a58b2964be79458dd266c7140da4926729178,CINEPOLIS,0.0,2022-04-11,2022-04-11
d12a58b2964be79458dd266c7140da4926729178,COPPEL,72.8259593916485,2023-01-14,2023-03-28
d12a58b2964be79458dd266c7140da4926729178,DIDI FOOD,5.3517915042699595,2023-01-12,2023-01-17
d12a58b2964be79458dd266c7140da4926729178,DIDI RIDES,1.7310575022994683,2022-12-02,2022-12-04
d12a58b2964be79458dd266c7140da4926729178,DIDIFOOD,12.237163675050045,2022-10-06,2022-10-18
d12a58b2964be79458dd266c7140da4926729178,FARMACIAS GUADALAJARA,26.100232859951713,2022-12-15,2023-01-10
d12a58b2964be79458dd266c7140da4926729178,MELIMAS,30.0,2023-01-05,2023-02-04
d12a58b2964be79458dd266c7140da4926729178,MERCADO PAGO,14.21677133968316,2022-12-22,2023-01-05
d12a58b2964be79458dd266c7140da4926729178,MERCADOPAGO,30.0,2023-01-01,2023-01-31
d12a58b2964be79458dd266c7140da4926729178,MI ATT,35.18579827086937,2023-01-02,2023-02-06
d12a58b2964be79458dd266c7140da4926729178,NETFLIX,30.219640544198402,2023-01-06,2023-02-05
d12a58b2964be79458dd266c7140da4926729178,OXXO,14.352837681143997,2022-12-12,2022-12-26
d12a58b2964be79458dd266c7140da4926729178,RAPPI,13.196539599103094,2023-01-16,2023-01-29
d12a58b2964be79458dd266c7140da4926729178,RAPPIPRO,30.5,2023-01-11,2023-02-10
d12a58b2964be79458dd266c7140da4926729178,SOFT RAPPI,1.5,2023-01-20,2023-01-22
d12a58b2964be79458dd266c7140da4926729178,SORIANA,160.0,2022-07-19,2022-12-26
d12a58b2964be79458dd266c7140da4926729178,TEMU,39.0,2022-04-03,2022-05-12
d12a58b2964be79458dd266c7140da4926729178,UBER,1.8109689670187537,2023-01-17,2023-01-19
d270f68c46b056212875477b0ff3ae25b390d277,AMAZON,8.395649940102569,2023-01-20,2023-01-28
d270f68c46b056212875477b0ff3ae25b390d277,APPLE,8.004442517022223,2023-01-28,2023-02-05
d270f68c46b056212875477b0ff3ae25b390d277,CFE,54.75,2022-08-17,2022-10-11
d270f68c46b056212875477b0ff3ae25b390d277,CINEPOLIS,34.5,2022-11-03,2022-12-07
d270f68c46b056212875477b0ff3ae25b390d277,COSTCO,64.24096506478149,2022-11-24,2023-01-27
d270f68c46b056212875477b0ff3ae25b390d277,MEGACABLE,74.73676077176651,2023-01-13,2023-03-29
d270f68c46b056212875477b0ff3ae25b390d277,MERCADO PAGO,134.0,2022-09-24,2023-02-05
d270f68c46b056212875477b0ff3ae25b390d277,NETFLIX,30.07319246134168,2023-01-20,2023-02-19
d270f68c46b056212875477b0ff3ae25b390d277,SPOTIFY,30.07319246134168,2023-01-24,2023-02-23
d270f68c46b056212875477b0ff3ae25b390d277,STARBUCKS,67.0,2022-11-29,2023-02-04
d270f68c46b056212875477b0ff3ae25b390d277,SUPERAMA,170.0,2023-01-26,2023-07-15
d270f68c46b056212875477b0ff3ae25b390d277,TELCEL,15.598196310491755,2022-09-11,2022-09-27
d270f68c46b056212875477b0ff3ae25b390d277,TELMEX,0.0,2022-09-12,2022-09-12
d270f68c46b056212875477b0ff3ae25b390d277,UBER,30.07319246134168,2023-01-05,2023-02-04
d270f68c46b056212875477b0ff3ae25b390d277,UBER EATS,4.75169662022534,2023-01-24,2023-01-29
d270f68c46b056212875477b0ff3ae25b390d277,UNDOSTRES,13.223934757451088,2023-01-21,2023-02-03
d270f68c46b056212875477b0ff3ae25b390d277,WALMART,23.5,2022-03-23,2022-04-16
d311196782c8235ec4a7328fc2ca43f2508a891d,AMAZON,1.2571038712361828,2023-01-30,2023-01-31
d311196782c8235ec4a7328fc2ca43f2508a891d,AMAZON PRIME,25.25027970177587,2023-01-03,2023-01-28
d311196782c8235ec4a7328fc2ca43f2508a891d,CANVA,31.0,2022-09-25,2022-10-26
d311196782c8235ec4a7328fc2ca43f2508a891d,GOOGLE,15.63863037014903,2023-01-09,2023-01-25
d311196782c8235ec4a7328fc2ca43f2508a891d,GOOGLE ONE,39.29077435031749,2023-01-15,2023-02-23
d311196782c8235ec4a7328fc2ca43f2508a891d,GOOGLE YOUTUBE,272.0,2022-10-07,2023-07-06
d311196782c8235ec4a7328fc2ca43f2508a891d,GOOGLE YOUTUBEPREMIUM,74.09065717520275,2022-08-16,2022-10-29
d311196782c8235ec4a7328fc2ca43f2508a891d,MAX,34.60129996074724,2023-01-28,2023-03-04
d311196782c8235ec4a7328fc2ca43f2508a891d,MELIMAS,30.173871089701024,2023-01-24,2023-02-23
d311196782c8235ec4a7328fc2ca43f2508a891d,MERCADO PAGO,4.629200629222323,2023-01-27,2023-02-01
d311196782c8235ec4a7328fc2ca43f2508a891d,MERCADOPAGO,27.041713615490316,2023-01-11,2023-02-07
d311196782c8235ec4a7328fc2ca43f2508a891d,SHEIN,30.449614455414686,2023-01-04,2023-02-03
d311196782c8235ec4a7328fc2ca43f2508a891d,TELCEL,12.666666666666666,2022-04-18,2022-05-01
d311196782c8235ec4a7328fc2ca43f2508a891d,TELMEX,67.0,2023-01-12,2023-03-20
d311196782c8235ec4a7328fc2ca43f2508a891d,TEMU,7.996194051553999,2023-01-24,2023-02-01
d359ab417e34fe192e8d846b6427d2f764f46683,AMAZON,31.0,2022-05-30,2022-06-30
d359ab417e34fe192e8d846b6427d2f764f46683,CFE,0.0,2022-06-26,2022-06-26
d359ab417e34fe192e8d846b6427d2f764f46683,CHEDRAUI,65.05848646324496,2023-01-26,2023-04-01
d359ab417e34fe192e8d846b6427d2f764f46683,CINEPOLIS,-20.565365993488292,2023-01-12,2022-12-22
d359ab417e34fe192e8d846b6427d2f764f46683,COSTCO,40.0,2022-12-01,2023-01-10
d359ab417e34fe192e8d846b6427d2f764f46683,DIDI RIDES,59.0,2022-03-12,2022-05-10
d359ab417e34fe192e8d846b6427d2f764f46683,FARMACIAS DEL AHORRO,125.5,2022-09-23,2023-01-27
d359ab417e34fe192e8d846b6427d2f764f46683,FARMACIAS GUADALAJARA,42.65776338682953,2022-12-25,2023-02-06
d359ab417e34fe192e8d846b6427d2f764f46683,GOOGLE,30.275086531615948,2023-01-20,2023-02-19
d359ab417e34fe192e8d846b6427d2f764f46683,GOOGLE YOUTUBE,33.17922372902005,2023-01-21,2023-02-23
d359ab417e34fe192e8d846b6427d2f764f46683,ITUNES,15.054299799415762,2023-01-22,2023-02-06
d359ab417e34fe192e8d846b6427d2f764f46683,IZZI,33.32974603785279,2023-01-07,2023-02-09
d359ab417e34fe192e8d846b6427d2f764f46683,LIVERPOOL,66.33333333333333,2023-01-18,2023-03-25
d359ab417e34fe192e8d846b6427d2f764f46683,NETFLIX,30.07319246134168,2023-01-23,2023-02-22
d359ab417e34fe192e8d846b6427d2f764f46683,OXXO,36.162620788416305,2023-01-17,2023-02-22
d359ab417e34fe192e8d846b6427d2f764f46683,RAPPI,30.15766229304231,2023-01-05,2023-02-04
d359ab417e34fe192e8d846b6427d2f764f46683,SORIANA,30.040334173163817,2023-01-19,2023-02-18
d359ab417e34fe192e8d846b6427d2f764f46683,SPOTIFY,30.07319246134168,2023-01-21,2023-02-20
d359ab417e34fe192e8d846b6427d2f764f46683,UBER,14.085104176295928,2022-07-28,2022-08-11
d359ab417e34fe192e8d846b6427d2f764f46683,UBRPAGOSMEX,15.762590912231701,2023-01-18,2023-02-03
d359ab417e34fe192e8d846b6427d2f764f46683,WALMART,80.01709974056635,2022-12-08,2023-02-26
d40ba3f8d0b0510535c4e2566c77d31bb6eb1d3b,7 ELEVEN,19.410377839792606,2023-01-03,2023-01-22
d40ba3f8d0b0510535c4e2566c77d31bb6eb1d3b,7ELEVEN,14.5,2022-06-23,2022-07-07
d40ba3f8d0b0510535c4e2566c77d31bb6eb1d3b,ALIEXPRESS,111.0,2022-12-02,2023-03-23
d40ba3f8d0b0510535c4e2566c77d31bb6eb1d3b,AMAZON,7.209824717812709,2023-01-22,2023-01-29
d40ba3f8d0b0510535c4e2566c77d31bb6eb1d3b,APLAZ,30.0,2022-10-10,2022-11-09
d40ba3f8d0b0510535c4e2566c77d31bb6eb1d3b,APLAZO,30.0,2022-09-24,2022-10-24
d40ba3f8d0b0510535c4e2566c77d31bb6eb1d3b,BET365,6.492593794468708,2023-01-16,2023-01-22
d40ba3f8d0b0510535c4e2566c77d31bb6eb1d3b,FARMACIAS GUADALAJARA,10.697499949422369,2023-01-17,2023-01-28
d40ba3f8d0b0510535c4e2566c77d31bb6eb1d3b,FARMACIAS SIMILARES,280.0,2023-01-03,2023-10-10
d40ba3f8d0b0510535c4e2566c77d31bb6eb1d3b,GOOGLE,71.33333333333333,2022-10-28,2023-01-07
d40ba3f8d0b0510535c4e2566c77d31bb6eb1d3b,GOOGLE YOUTUBE,61.25,2022-11-28,2023-01-28
d40ba3f8d0b0510535c4e2566c77d31bb6eb1d3b,HEB,29.47772572973806,2022-12-22,2023-01-20
d40ba3f8d0b0510535c4e2566c77d31bb6eb1d3b,KUESKI PAY,22.371202526267787,2022-09-27,2022-10-19
d40ba3f8d0b0510535c4e2566c77d31bb6eb1d3b,MELIMAS,15.0,2023-01-29,2023-02-13
d40ba3f8d0b0510535c4e2566c77d31bb6eb1d3b,MERCADO PAGO,32.360527714212154,2023-01-14,2023-02-15
d40ba3f8d0b0510535c4e2566c77d31bb6eb1d3b,MERCADOPAGO,1.0,2023-01-14,2023-01-15
d40ba3f8d0b0510535c4e2566c77d31bb6eb1d3b,OXXO,6.890754888731633,2023-01-21,2023-01-28
